date,open,high,low,close,volume,Name,DATE,News,Length of Headlines,Close to Close
41471,60.9314,61.5299,60.5957,61.4564,54033805,AAPL,41421,"The bewildering state of India's justice system - Prison born boy grows up, gets a job and finally manages to provide his mum with the $180 bail she's been waiting 19 years in jail for.116 year old Japanese man now the last male alive that was born in the 19th centuryChinese tourist carved ""Ding Jinhao was here"" in a 3,500 year old Egyptian temple: ""We want to apologize to the Egyptian people and to people who have paid attention to this case across China""Most of the major newspapers in Uganda, apart from the government run paper, were raided and shut down by police last week. The government paper (The New Vision) that is still in operation has no mention of any of this on their website.Cows are gradually losing their sacred status in India as tastes for beef increases.Monsanto Found Guilty of Chemical Poisoning in Landmark CaseVatican corrects infallible pope: atheists will still burn in hellUK Government use beheading as excuse to push through failed cyber security billMosque in UK set on fire in retaliation for death of British soldierXi Threatens Lifetime Consequences for Officials Who Hurt the Environment - Chinas president has laid down a stark warning to officials: if you sanction a project that damages the environment, youll be held responsible. For life.Original owner of Toronto mayors alleged crack video may have been killedPakistani women marry in Britain's first Muslim lesbian partnershipGrieving parents speak out against anti-vaccination extremistsGoogle's Eric Schmidt: change British law and we'd pay more tax ""If the British system changes the tax laws then we will comply. If the taxes go up we will pay more, if they go down we will pay less. That is a political decision for the democracy that is the UK.""No-Vacation Nation Revisited: Out of 21 rich countries (16 European countries, Australia, Canada, Japan, New Zealand, and the United States), the US is the only country in the group that does not require employers to provide paid vacation timeReporters for French journal Le Monde witness chemical warfare in Syria. Photographer is exposed to toxic gas.Vandals Graffiti The Word 'Islam' On Two London War MemorialsCash-Strapped Italians Abandoning Autos for Bicycles - We've seen a lot of people re-discover this means of transport. Its ease, simplicity, speed for short distances. 2,000 more bikes sold than cars in 2011  a differential that rose to over 200,000 last year.Woman beaten to death in Gaza for entering mother-in-law's kitchenFrom Now Google will help Police to track ""extremist websites"" through its search resultsSyrian Army Kills FSA Leader in Qusayr Known as Bin Laden II... FSA is Now Surrounded from All SidesChinese Tourist Damages 3000-Year-Old Temple in LuxorGermany Seeks Uniform Law on Marijuana: German states are now trying to hash out possession regulations that would apply across the countryHuge anti-gay marriage protest march in ParisSweden's riots: Is the integration of immigrants failing?",2971,0.0164
41472,61.3857,61.7457,61.1742,61.4728,49743169,AAPL,41422,"China is starting to get embarrassed about its tourists obnoxious behavior abroad - Take for example the sign outside the Louvre Museum only in Chinese characters that forbids people from urinating or defecating wherever they want.Unvaccinated children will be banned from childcare facilities, and centres who do enrol them will face fines, after changes to the Public Health Act passed through cabinet Monday night (NSW, Australia)Israel warns Moscow that it will attack shipments of Russian weapons to SyriaPolice with stun batons were called to end a protest over pay by 3,000 mostly female workers working at a Nike factory in CambodiaAn Australian woman is sacked when she takes leave to cope with her daughter being murdered. Employer tells reporter ""You are a hyena and something wrong is going to happen to your children""Australia ranked 'happiest' developed nation againMonths after a Russian ""ghost ship"" turned up adrift off the Irish coast, she's gone missing again. The Lyubov Orlova's tow line broke as the cruise ship was being hauled from Canada to the Dominican Republic as scrap. The ship, empty except for an infestation of rats, has not been seen since MarchWar memorial vandalized with the word ""ISLAM"" in wake of terror murder. An 89-year-old veteran has vowed to stand next to the memorials until someone removes the graffiti. It's unclear who painted the graffiti.Newborn baby rescued alive after being flushed down toilet in ChinaAn Alaska Airlines passenger has been restrained by other passengers after trying to open the emergency exit midflight.The armed rebels affiliated to the Free Syrian Army (FSA) raided the Christian-populated al-Duvair village in Reef (outskirts of) Homs near the border with Lebanon today and massacred all its civilian residents, including women and children.Dad demands further action after sex abuse inquiry: The father of two girls who were abused by a Catholic priest in Australia says apologies don't matter if the church doesn't take further action.Meat from endangered whales caught by Icelandic hunters is being sold in Japan as luxury dog treats, environmental campaigners sayBBC News - Russian to deliver arms 'to deter foreign intervention in Syria'At least 57 dead as 13 car bombs rip BaghdadMan kills 11 elderly people to hide $85 drug theft.Drones join war on rhino poachers in South AfricaMale rape survivors fight stigma in UgandaIn Malaysia, a criminal tribunal attempts to prosecute war crimes the Hague wont. It has tried and sentenced former US President George W. Bush, in absentia, over charges tied to the Iraq War. In August, the tribunal will hold hearings on alleged war crimes in Israeli-occupied Palestine.Armed Rebels Massacre Entire Population of Christian Village in SyriaPolio Reappears in the Horn of Africa according to W.H.O. [xpost /r/strictlyworldpolitics]North Korea to open a ski resort.Rob Ford CrackStarter Cracks 200K. Police now linking homicide to the tape investigation.UAE crown prince receive Pakistani activist Malala Yousafzai and says ""education of women is a basic right in Islam""Israels defense minister says they could hit Russian shipment of advanced missiles to Syria: As far as we are concerned, that is a threat",3225,0.2069
41473,61.9114,62.1242,61.5157,61.6797,54696012,AAPL,41423,"New poll says Assange could win Australian Senate seatThe World's Richest 8% Earn Half of All Planetary IncomeA 13 year old Chinese girl was handcuffed and paraded in streets for 20 mins for spilling drink on a govt. vehicleFirst gay couple to wed in France amid tight securityPreserved Ice Age mammoth found with flowing blood in SiberiaJapan's innovation in science is at heart of plans to boost economy - Govt revitalizing science workforce by boosting jobs for females, finding top talent abroad &amp; upping research commercialization. It's committed 100s of billions of yen to space, physics &amp; stem-cell research &amp; more is to come.A ""lost"" report into genocide, torture, rape and enslavement of indigenous tribes during Brazil's military dictatorship has been rediscovered: ""The Indian Protection Service has degenerated to the point of chasing Indians to extinction""Buddhist Mobs Burn Mosque and Muslim School in MyanmarMuslims and Buddhists clash in northern Myanmar. The fighting begun after a violent quarrel between a Muslim man and a Buddhist woman who worked at a petrol station. The man doused the woman in fuel and set her on fire.Oldest complete Torah scroll reportedly found in Italy - University of Bologna says 850-year-old Jewish text, belonging to Babylonian tradition, was mislabeled by a librarian in 1889.UN Report: an astounding 99.3% of Egyptian women have experienced harassmentGermany warns of revolution as youth unemployment threatens to tear Europe apartGunmen killed a female polio worker and injured another near the northwest city of Peshawar on Tuesday, the latest in a series of assaults on vaccination teams working to eradicate the disease in PakistanKing Abdullah Bin Abdulaziz Of Saudi Arabia Reported To Be 'Clinically Dead'Terrorists attack Red Cross office in Afghan city of JalalabadSyria Goes Hot: Russia To Deliver Weapons, Deploys Air Defense; Israel Warns Russia; Obama Demands No Fly ZoneScottish outrage at 'nanny state' plan to ban pint glass in Highlands pubsNew outsource job, Indians have to check american doctors and nurses wash their hands properly via cam and sensorsA elevator beheads woman in Shenzhen, China.Corporations Are Subverting Attempts to Rein in Their Power: Citizens have won important policy victories only to be undermined by the growing web of international investment rules and arbitration courtsThe Stigma of Reporting a Rape in PakistanA suicide bomber blew himself up at the gate of the International Committee of the Red Cross office in the Afghan city of Jalalabad and two more insurgents entered the buildingAyaan Hirsi Ali: The Problem of Muslim LeadershipU.S. drone reportedly shot down by Al-Shabab militants in SomaliaSwitzerland to allow its banks to sidestep secrecy saws to disclose names of clients in a move intended to help resolve a long-running dispute with the United States over tax evasion",2894,-0.9726
41474,61.8714,61.9971,60.6214,60.7071,67174828,AAPL,41424,"Irish priest: Delay communions until adulthood -- ""It should be when people have choice, when they have proper formation [of faith]. What Im saying isnt off the wall, its realistic.""First topless protest in an Islamic state leads to 3 arrests (NSFW).Hungary torches 500 hectares of GM corn to eradicate GMOs from food supplyA pair of Saudi maids each get 1,000 lashes &amp; 10 years in prison for witchcraft. A compassionate sentence for a crime that usually results in the death penalty.El Salvador court denies seriously ill woman abortion. Lawyers for the young woman argued that continuing the pregnancy would place her life at risk. The foetus itself is missing part or all of its brain.Girl turns up at a police station in the UK on her wedding night and claims she had been forced to marry a man she had only met once or she would be killedU.N investigators say most Syrian rebels are not seeking democracyCanadian abortion rights campaigner Henry Morgentaler has died. Parents killed by Nazis, survived the Polish Ghetto, Aushwitz and Dachau. Persecuted in Canada, went to prison for 10 years Responsible for the eventual overturning of Canada's abortion laws. A true humanitarian and hero.Iran is in the throes of an unprecedented sexual revolution. Could it eventually topple the regime?More than 1,000 dog skulls found in Thai garbage dump. Authorities fear that the dogs were killed for food, most likely meatballs, and that the processor intentionally started the fire to cover his or her tracks.Assad: Syria has received Russian missile shipmentExtremists arrested in Turkey, supposedly carrying 2 kg of Sarin gas.Deadly New Virus Is Spreading. Virus has killed half the people known to be infected.Almost half of people shot dead by Australian police were mentally ill: Report says 44 out of 105 fatal shootings in the past 22 years were of people with mental illnessSoldier will plead guilty to slaughtering 16 villagers in Afghanistan to avoid the death penaltyEditorial: Recreational drug control a world first: ""New Zealand could be the first legal, regulated market for recreational drugs thanks to the Psychoactive Substances Bill before Parliament.""A Muslim-run company have been ordered to pay a Christian worker over 2,000 for racially discriminating against him because he is whiteMiddle East Coronavirus Called 'Threat To The Entire World'Sexual allegations about 81 BBC staff have been reported since the Jimmy Savile scandal came to light - with almost half still working for the corporationUN rights chief urges global powers: Don't send arms to Syria rebels.[xpost /r/strictlyworldpolitics]Assad: We received 1st shipment of S-300 missiles from RussiaUK special forces snatched Woolwich terror suspect Michael Adebolajo as he tried to enter Somalia from Kenya in 2010 and was flown back to Britain and allowed to roam free for the next two and a half years after he was give a clean bill of health by security servicesSyrian Rebels Fragment Over Growing Power of IslamistsTwo men become first gay couple to wed in FranceRape in South Africa and other African countries. Some shocking stats.",3120,0.1943
41477,61.3514,61.3928,60.7811,60.9014,51946202,AAPL,41425,"Kim Dotcom Wins Case to Get Seized Material Back...Police attacks peaceful protest trying to save a park in the heart of Istanbul, Turkey. Local media is being silenced.Amelia Earhart's Plane Revealed in Sonar?: A grainy sonar image captured off an uninhabited tropical island in the southwestern Pacific republic of Kiribati might represent the remains of the Electra, the two-engine aircraft legendary aviator Amelia Earhart was piloting when she vanished on 7/2/1937South Korea follows Japan to ban all US wheat imports after unapproved Mansanto mutant strain found in OregonFormer Mexican president (Vicente Fox) pushes for pot legalizationJapan cancels U.S. wheat order on GMO fearNasa's Curiosity rover has confirmed what everyone has long suspected - that astronauts on a Mars mission would get a big dose of damaging radiationCardinal: Abortion is bigger sin than priest abuseCuba says inclusion on U.S. terrorist list 'shameful'McCain denies knowingly posing with kidnappersU.S. Senator John McCain was photographed with a known affiliate of the rebel group responsible for the kidnapping of 11 Lebanese Shiite pilgrims (xpost /r/syriancivilwar)Giant Asteroid Zooming by Earth on Friday Has its Own MoonPakistan Rape cases: DNA tests not admissible as main evidence says Council of Islamic IdeologyThe River Nile has been a source of life for millions over the centuries. Now Ethiopia is diverting water to build a giant dam, and those downstream who depend on the river, are left wondering when and whether this issue can be resolved peacefully.170 indigenous people ready to die to protect their landUK Government's child internet safety adviser wants default safety setting on Google Search to force users seeking hardcore porn sites to registerNASA's Curiosity rover confirms a stream once ran through Gale Crater on MarsSochi 2014 Winter Olympics a 'monstrous scam'Fugitive CEO with Arrest Warrant  Shaileshkumar Famous for Scareware Software ProgramsUS and Germany urge Russia not to arm Syria militaryTurkey finds sarin gas in homes of suspected Syrian IslamistsNovartis warns India over drug patent: Novartis has threatened to stop supplies of new medicines to India if the countrys top court refuses to grant a patent for Glivec, its cancer drug.The destruction of tropical rainforests is having an even greater impact on the environment than was previously thoughtSyrian forces kill three Westerners, including an American woman and a British citizen, who it claims were fighting with the rebelsBritish taxpayers to pay 'millions' towards secretive Bilderberg meeting security",2595,-1.0457
41478,60.8571,60.9942,59.8157,59.8557,91062300,AAPL,41426,"In Turkey, 'police are packing people into the subway stations and throwing in tear gas, attacking hospitals where the injured are being treated.'Revolution in 90 seconds.This is what happening right now in Turkey. Help us spread the word.The Islamist government of turkey is about to fall. Minute by minute updates.Thousands in Mexico Protest Monsanto by Throwing a Carnival of Corn10 Russian MiG-29 fighter jets headed to Syria, which asks for more...Japan pledges 32 billion in aid to AfricaSaudi Authorities Ban Guy Fawkes MasksItaly announces first case of SARS-like coronavirus. The virus has now reached Italy, France, Germany, and BritainRussia to sell MiG fighters to SyriaCosta Rica poachers 'kill turtle activist': An environmentalist campaigning for the protection of endangered sea turtles in Costa Rica has been found dead in a suspected killing by smugglersRichest 1% control 39% of world's wealth and growingIslam cartoon pulled from Australian student newspaper website. Australian National University vice-chancellor says the cartoon satirising Islam overstepped the mark.Horror in a mass sterilization camp: Unconscious Indian women were dumped in a field after undergoing a painful sterilization operationThree strikes for file-sharing fails to halt music sales decline in FranceMonsanto gives up fight for GM plants in EuropeChinese women learn how to marry elite foreigners in 90 daysGraphic: Syrian Civil War is Bleeding Beyond its Borders [x-post from /r/infographic]Russia to send nuclear submarines to southern seasFrance to ban electronic cigarettes in publicMexicos ex-president Vicente Fox backs nationwide legal pot market in the USEthiopia has begun diverting the flow of the River Nile as part of its controversial scheme to build Africas largest hydroelectric dam. Construction has already caused significant concern in Egypt, which is totally dependent on the Nile for water.NATO data: Assad winning the war for Syrians hearts and mindsIndia to raise 40,000 additional troops with offensive capabilities to counter China along shared border.China Skeptical Of Expanded US Role In The Pacific: ""A Chinese military leader on Saturday [1 June 2013] pointedly questioned the expanded U.S. role in the Pacific after the Pentagon chief said he hoped for better military ties between the two powers.""Two global meat giants with shady food safety histories are planning to merge in hopes of becoming the most powerful meat producer in the world. Smithfield Foods, the largest pork producer in the U.S., has been bought by Chinas Shuanghui International Holdings Limited.",2596,3.0742
41479,62.7042,63.5128,62.1799,62.9299,147978789,AAPL,41427,"Based on requests, the pictures of the protests going on in Turkey. You will see how big the protest is. It is believed it has reached 1 million people througout Turkey. You will also see how brutally violent the police is.Turkey Prime Minister, Erdogan says protestors should go home, ""If you bring 100,000, I'll bring out a million.""Youth unemployment in Greece and Spain above 50 percent, could hit 70 percent in early 2014Egypt's top court rules that Islamist-dominated Senate and the panel that drafted constitution are illegal13yrold student reprimanded for stopping a knife-weilding bully at school.Say what you will about Greenpeace, their office is in the middle of the chaos in Turkey. They're treating the injured -- this is their update.Monsanto shares fall as South Korea joins pause in wheat imports from the USAn Oxford University researcher and author specializing in neuroscience has suggested that one day religious fundamentalism may be treated as a curable mental illnessCanadian relief for Oklahoma tornado victims denied at borderThe new suffragettes: The Kurdish woman fighting against female genital mutilationA stunning 90-sec video of Turkeys protests: It started over the govts plan to turn a park into a mall but have since become a broad rebuke to the 10-year leadership of Mr. Erdogan and his Islamist-rooted Justice and Development Party...which has adopted authoritarian tactics.Russia Is Upping The Ante By Sending Its Only Aircraft Carrier To The MediterraneanUS call for full Tiananmen massacre disclosure angers ChinaUpdate on the Turkey situation from Al Jazeera. Interesting read.'Begging Mafia' in Pakistan is kidnapping children, inflicting them with disabilities, and then forcing them to beg for money, already thousands of children are kidnapped every yearSyria Rebukes Erdogan Over Turkish Protest ViolenceAl-Qaeda poison gas cell busted in Baghdad: Iraqs defense ministryIraq captures suspected Al Qaeda cell that planned to make chemical weaponsU.S. company allegedly caught aiding Syria and Iran in censorship efforts""The American embassy in Cairo has bad news for anyone traveling to Egypt: For now, the pyramids in Giza should be considered off limits -- at least if you're visiting without a trusted guide.""Mentally-ill patients were 'Tasered' more than 50 times in three years: Freedom of Information request reveals extent of stun-gun use by UK police in psychiatric wardNew web censorship rule bans gay content in SingaporeIn Somalia, polio vaccines rejected over rumours spread by Islamic extremists | CTV NewsChina accuses US of prejudice after it calls for a full account of 1989 Tiananmen crackdownChina Will Soon Be Drilling A Third Of Iraq's Oil",2704,-0.2871
41480,62.9571,63.0571,62.2585,62.6428,57371671,AAPL,41428,"Human rights activist Ethem Sarslk was shot in the head and killed by the police during the protests in the capital Ankara. Confirmed by multiple witnesses, footage available. Turkish media ignoring the story.Turkish PM: To me, social media is the worst menace to societyTurkish protesters trying to raise funds for a full page ad at Washington Post or New York TimesGirl, 14, gang raped by 4 men, labelled a 'black virgin' and condemned to death by her village in rural Pakistan for speaking out about it.Pope Francis meets Atheist Uruguayan president Jose Mujica: I think that if they let him, hes going to make a revolution inside the Church, towards simplicity. Hes just like talking to a good neighbour youve known for yearsCanada set to ban lifelong confinement of pigs in small cages: ""The days of pregnant pigs being confined in cages roughly the same size as their bodies are numbered.""Turkish PM: ""There is now a menace which is called Twitter. To me, social media is the worst menace to society""Twitter is a troublemaker: Turkish PMStop killer robots now, UN asks -- ""Countries are developing armed robots that can kill without the need for human choice or intervention, and they need to call a halt before it's too late""Turkish Union to Strike From Tuesday Over Unrest to support protestorsSyria warns its citizens not to go to Turkey because of protests""Turtle conservationist shot dead 'by poachers' on Costa Rica beach -- Jairo Mora Sandoval, 26, died just weeks after posting a Facebook plea for police help with turtle-egg thieves.""Only 'Unevolved Apes Want Nukes!': Japanese Demand End to Nuclear Era: Thousands rally in Tokyo as nuclear restarts loomIslamic cleric decrees it OK for Syrian rebels to rape womenUK Internet provider Sky Broadband has quietly started to restrict access to a wide range of proxy sites through which subscribers could reach Piratebay, Kat.ph, Movie2k and other blocked sites.Flo Rida refuses to pay $400,000 in damages because he doesn't think Australia has any jurisdiction over him.Almost 100 Afghan schoolgirls poisoned in suspected gas attackTurkish Leader Defies the Turkish people and Says Protests Will Not Stop Plans for Park: Calling protesters looters and bums, Prime Minister Recep Tayyip Erdogan said that plans to demolish a public park would continue, despite public oppositionLaos Admits Handing Over North Korean Defectors to PyongyangPrague evacuated, state of emergency as floods grip Czech RepublicProtests in Turkey Reveal a Larger Fight Over Identity: For many Turks, the development of urban spaces is not so much progress as a reflection of growing autocratic ambitions by Prime Minister Recep Tayyip Erdogan and a fight against IslamismEgypt's Supreme Constitutional Court has ruled that the nation's Islamist-dominated legislature and constitutional panel were illegally elected, dealing a serious blow to the legal basis of the Islamists' hold on power. [x-post /r/LegalNews]Insight: North Korean economy surrenders to foreign currency invasionTurkeys Leader Blames Rioting on ExtremistsPortugal stage biggest protest since 1974 revolution whilst international mainstream media ignores it",3162,0.3557
41481,62.1857,63.0057,62.0485,62.9985,50031170,AAPL,41429,"Turkish protesters raise $55,000 for full-page ad in New York Times | World news""This is a place for Arabs,"" he said, before headbutting victim. French court convicts north African of anti-white racismWhy Finnish babies sleep in cardboard boxesTurkish police captured smashing down windows and throwing gas bombs to a civilian house!Turkish Military helping protestors with paramedics and face masks distributionPeaceful Turkish protester has been shot by Turkish police, 4 times, in head.The protests in Turkey have brought together people from all walks of life, including engineers, teachers, construction workers, leftists and even some former supporters of Prime Minister Erdogan. They are demanding changes in a country that is more divided than ever beforeTurkish government is giving instruction to the seized news channel to not broadcast the speech of the opposition party leader[TURKISH, Translate link on the comments]3,000 Injured in Turkey ProtestsTurkish protestors using encryption software to evade censors22-year-old man shot in the head during protest in Turkish town of Antakya near Syrian border; a defiant Erdogan says that protesters who are responsible for country's worst riots in years are ""arm in arm with terrorism.""King Mohammed VI of Morocco refuses to meet ErdoganPolice in the UK force shopkeeper to stop selling a T-shirt that says: ""Obey our laws, respect our beliefs or get out of our country""Turkish president Abdullah Gl defends people's right to protestTurkish union starts strike. ""The left-leaning confederation has some 240,000 members in 11 unions""Turkish PM Erdogan while on visit to Morocco says about protests:""The situation will soon calm down. I will return from my visit and the problems will be solved""Colombias controversial cure for coke addicts: Give them marijuanaAmerican woman gang-raped in IndiaControversy erupts over dancing ban in Indonesia. Why? Shariah Law.Turkish stock market falls 10.5% as demonstrations escalateIsraeli female soldiers disciplined for racy Facebook photos [NSFW]7 rhinos killed by poachers in Kenya's bloodiest week - Kenyans aghast as deadly co-ordinated attacks bring country's rhino death toll to 24 this year. ""I'd be surprised if there were over 500 left in Kenya.Oil Spill in Amazon Basin Threatens to Damage Ecuadorian National Park with Greatest Biodiversity on EarthGreek leftists march in support of Turkish protestersAs Turks Challenge Leaders Power, He Tries to Expand It",2465,0.9714
41484,62.9714,64.2842,62.8857,63.9699,62021344,AAPL,41430,"Turkish police started arresting people for tweeting and facebooking about the protests (local news from CNN Turk needs translation)Tens of thousands in Iran protest against Khamenei, chant 'death to dictator'Facebook blocks links to Turkish protest organizing toolExplicit evidence of Turkish state violence  in picturesAn Islamic centre in north London has been destroyed by a fire in an apparent racially motivated attack.Activists in Turkey have demanded the sacking of police chiefs in Istanbul, Ankara and other cities over their forces' violent responses to protests.Russian police uncover subterranean migrant city: The city contained a factory complete with sewing machines and tables where the illegal migrants were kept to sew clothes... The underground complex was also equipped with a market, cafe, cinema and casino.Beijing allegedly went dark at noon because of smog and stormThird person killed in Turkey protestsInternet Surveillance and Free Speech: the UN Makes the Connection -- ""Communications surveillance should be regarded as a highly intrusive act that potentially interferes with the rights to freedom of expression and privacy and threatens the foundations of a democratic society""Secret Photographs of Hitler Bunker in Berlin. Starting in 1987, Robert Conrad risked his freedom to secretly photograph Adolf Hitler's decaying bunker in what was then East Berlin. Disguised as a construction worker, he snuck inside some 30 times, and has now finally revealed his work.Latvia to become 18th eurozone memberErdogan wrecking Turkey's image as model democracy, critics sayBBC News - France 'confirms sarin use in Syria'UK: Muslim father threatens to honour kill his daughter, walks freeIstanbul United: protests bring rival fans together, for now50,000 Rally in Hong Kong on Tiananmen Square AnniversarySaudi Arabia bans Viber because it cannot monitor itJapan tests 310mph bullet trainTurkish Official Apologizes for Force Used at Start of RiotsChinese Girl Raped by Indian Man in Hong Kong, Chinese reactionsNo miniskirts on buses, Beijing police tell women to avoid harassment.Pakistan's new PM calls for halt to US drone attacks.The ruling Liberal Democratic Party is compiling a new set of defense guidelines that would allow Japans armed forces, for the first time, to develop offensive capability, and to strike first if an attack appears imminentFormer Slovenian Prime Minister Janez Jansa sentenced to two years for corruption",2458,0.79
41485,64.2799,65.3071,64.1757,64.7599,77257432,AAPL,41431,"Mr Erdogan has intimidated the media into self-censorship: as the protesters choked on tear gas, the television networks carried programmes about cooking and penguins. More journalists are in jail in Turkey than in China.Turkish Prime Minister Recep Tayyip Erdogan has said plans to redevelop a park in Istanbul will go ahead despite mass protests now in their seventh day.Church of England gives up fight against gay marriage: The Church of England has effectively accepted defeat over gay marriage signalling that it will no longer fight against a change in the law.Turkish Protests Are About Democracy, Not Religion18-year-old Paris student left brain dead after brutal attack by far-right skinheadsGirl Gang Raped in Pakistan: Dares to Fight for JusticePope Francis says wasting food is like stealing from the poorIsraeli judge resigns after commenting some girls 'enjoy being raped' | CTV NewsUN: Countries that engage in bulk, warrantless Internet surveillance are violating human rightsTurkish police arrest 25 people for using social media to call for protestBBC: Crowds in Taksim Square ""bigger than ever"" tonight.Teacher who had over 200 child porn pictures on his computer is allowed to return to work.Former Mexico president calls for marijuana legalizationIMF 'to admit mistakes' in handling Greek debt crisis and bailout.Hamas Orders Christian Schools In Gaza To Enforce Sharia Gender Separation Rules Or Face ClosureNorth and South Korea Agree to First Dialogue in YearsSpanish MPs abolish subsidised alcoholic drinks in parliament bars after public outcry. Theres no money for school lunches, but there is some for gin and tonicsIn Nigeria, They are killing people without asking who they are. When they see young men in traditional robes, they shoot them on the spot.German High Court Supports Equal Tax Privileges for Gay CouplesBrilliant! Spanish town mailing un-scooped poop to the dog owners who leave it behind.Fake farm concealed underground grow-op in Langley, B.C. Sheep and pig help disguise grow-op bunker as hobby farmTurkish trade unions join protests against PM ErdoganIran bans dog-walking in public and warn animals could be 'arrested' if caught outsidePolice slash ankles and arms of more than 70 men in Papua New GuineaA mouse-sized fossil from China has provided remarkable new insights into the origin of primates. At 55 million years old, Archicebus, which roughly translates as ""ancient monkey,"" represents the earliest known member of this broad group of animals that includes humans",2522,-0.1128
41486,64.9985,65.3346,64.2042,64.6471,80637830,AAPL,41432,"EFF has so much evidence of the NSA surveillance now that they've created a timelineWhite House admits it has 'access' to Facebook, GoogleLeaked NSA presentation claims that NSA has ""direct access"" to servers at Google, Apple, Facebook, Skype, Yahoo, and many othersAnonymous Just Leaked a Trove of NSA DocumentsPRISM Is Also The Name Of A Product From Palantir, A $5 Billion Tech Startup Funded By The CIAUK gathering secret intelligence via covert NSA operationMonsanto says it can't explain how GMO wheat from program discontinued 9 years ago could have survived out in the wildRussian President Vladimir Putin and his wife announce their 'marriage is over'U.S. intel mining data from nine Internet companies in broad secret programErdogan returns to Turkey ""No power but Allah can stop Turkey's rise.""Cambodia approves a law making it a crime to deny that atrocities were committed by the genocidal 1970s communist Khmer Rouge regimeThousands of citizens of Sarajevo are blockading the parliament and not allowing the ministers to leaveSweet conspiracy? Nestle, Mars charged with chocolate price-fixing in CanadaTurkey's 'Other 50 Percent' Demand a Voice - Turkish Prime Minister Erdogan is driving a wedge through his country. While one half reveres him as a savior, the other reviles him as a dictator. By continuing to condemn his opponents and ignore their demands, he is playing a dangerous game.165 kidnap victims freed in MexicoThe Internet is a Surveillance StateSix newspapers, one title. Six big Turkish papers all headline the exact same quote from a speech by prime minister Erdogan made yesterday, reflecting the media censorship.Amount of Carbon Dioxide in the Air is Now Higher Than Any Time in the Last 3,000,000 YearsBritish MP caught on camera, ""You look like a bloody Jew""Fire at Cattenom nuclear power plant in France (35km from Luxembourg) (French/German article)Heracleion Photos: Lost Egyptian City Revealed After 1,200 Years Under SeaPM who takes things personally: Erdogan to demolish park despite protestsBBC News - Rape suspect buried alive in BoliviaOccupy Istanbul hits London with major protestFrance in shock after teenage far-left activist dies following fight with skinheads",2211,0.5923
41487,65.1075,65.2571,64.7514,65.2394,51461179,AAPL,41433,"""What we have... is... concrete proof of U.S.-based... companies participating with the NSA in wholesale surveillance on us, the rest of the world, the non-American, you and me,"" Mikko Hypponen, chief research officer at Finnish software security firm F-Secure.Glenn Greenwald, journalist who broke the PRISM story: U.S. wants to destroy privacy worldwideNSA Prism: Why I'm boycotting US cloud tech - and you should too. 'Not subject to American law' - the next desirable IT featureMale train drivers in Stockholm have found a novel way to get around a workplace ban on wearing shorts at work. They have taken to wearing skirts to keep cool in train cabs that can reach up to 35CWeb inventor Berners-Lee warns forces are 'trying to take control'""When government officials came to Silicon Valley to demand easier ways for the world's largest Internet companies to turn over user data as part of a secret surveillance program, the companies bristled. In the end, though, many cooperated at least a bit.""More than 100 of the world's most powerful people are at the former manor house near London for a secretive annual gathering, the Bilderberg meeting, that has attained legendary status in the eyes of anti-capitalist protesters and conspiracy theorists.Assange: US rule of law suffering 'calamitous collapse'Putin orders crackdown on Islamists, police detain 300 people. ""We must fight back hard against extremists who, under the banners of radicalism, nationalism and separatism, are trying to split our society,"" Putin saidArchaeologists are working to save a Buddhist site of immense significance in Afghanistan from imminent destruction by a Chinese mining firm.Thousands turn out for Tel Aviv Gay Pride ParadeIndeed, when the U.S. says only non-U.S. citizens are targeted in some instances, that certainly suggests that Canadians are a potential target.Obama orders US to draw up overseas target list for cyber-attacksSaudi billionaire prince sues Forbes magazine because it understated his wealth by $10 billionUK government 'complicit' in NSA PRISM spy program, may have bypassed international treatiesErdoan accuses EU members of hypocrisy over Turkey protests - Turkish PM says methods used by Turkish police to quell demonstrations are little different from those used in US and UKCorporate power has turned Britain into a corrupt state: Westminster lobbying is the least of it. Revolving-door colonisation of public life is a corrosive threat to democracyThe last rebel stronghold near the strategic town of Qusair, western Syria, has fallen to government forces, Syrian state TV says.Saudi Silence on Deadly MERS Virus Outbreak Frustrates World Health Experts. Middle East respiratory syndrome, a cousin of SARS, has sparked global concern for its pandemic potential, but Saudi Arabia has yet to release information that could help protect the rest of the world.British Intelligence watchdog flies to Washington to demand answers on snooping scandalToo many immigrants in France, says ex-PM Fillon - Eyeing his conservative UMP party's nomination for the 2017 presidential election, former prime minister Franois Fillon said Thursday that France needs to ""reduce the number of immigrants"" it allows into the country.Mars rover, ""Curiosity"" finds evidence of drinkable water on mars.Dont dump radioactive groundwater into sea, Fukushima fishermen tell TepcoA suicidal man started a fire on a packed commuter bus in south-eastern China that killed 47 people, state media report.Turkey protests: Erdogan rejects EU criticism",3533,0.8377
